owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
114507,21-30,m,10,101,Französische Bulldogge,NA,NA,NA,K,2014,m,schwarz gestromt,2014-02-10
114913,51-60,m,3,34,Französische Bulldogge,NA,NA,NA,K,2014,m,weiss/braun,2014-04-10
115141,21-30,w,7,74,Mischling klein,NA,NA,NA,K,2014,w,beige/weiss,2014-01-10
115912,71-80,w,7,71,Sheltie,NA,NA,NA,K,2014,w,schwarz/weiss,2014-04-10
116418,41-50,w,10,101,Deutsche Dogge,NA,NA,NA,I,2014,w,schwarz,2014-05-10
116950,31-40,w,12,123,Miniature Australien Shepard,NA,NA,NA,K,2014,m,red merle,2014-12-10
117966,51-60,w,3,31,Chihuahua,NA,NA,NA,K,2014,m,tricolor,2014-07-10
117985,31-40,w,9,92,Deutscher Pinscher,NA,NA,NA,I,2014,m,schwarz,2014-10-10
118131,21-30,m,1,11,Deutscher Schäfer,NA,NA,NA,I,2014,m,schwarz,2014-10-10
118299,31-40,m,8,81,Zwergspitz,NA,NA,NA,K,2014,w,orange,2014-01-10
119723,31-40,w,2,21,Chihuahua,NA,NA,NA,K,2014,m,schwarz/weiss,2014-01-10
119851,61-70,w,11,115,Chihuahua,NA,NA,NA,K,2014,w,beige,2014-01-10
120105,41-50,w,2,24,Chinese Crested,NA,NA,NA,K,2014,m,grau/weiss,2014-08-10
120191,51-60,w,6,63,Lagotto Romagnolo,NA,NA,NA,I,2014,w,bianco-aranico,2014-10-10
120193,31-40,m,6,61,Labrador Retriever,NA,NA,NA,I,2014,m,dunkelbraun,2014-11-10
120303,21-30,w,12,122,Malteser,NA,NA,NA,K,2014,m,weiss,2014-06-10
120408,31-40,w,11,115,Mops,NA,NA,NA,K,2014,m,beige,2014-01-10
120630,31-40,m,5,52,Chihuahua,NA,NA,NA,K,2014,w,weiss/beige,2014-02-10
120632,21-30,w,2,21,Chihuahua,NA,NA,NA,K,2014,m,tricolor,2014-12-10
120632,21-30,w,2,21,Chihuahua,NA,NA,NA,K,2014,m,braun/weiss,2014-07-10
120669,41-50,w,1,13,Dackel,Mischling,NA,NA,K,2014,m,hellbraun,2014-06-10
120714,51-60,w,10,101,Havaneser,NA,NA,NA,K,2014,m,hellfarben,2014-11-10
120727,51-60,w,11,111,Belgischer Schäfer,NA,NA,NA,I,2014,m,fauve,2014-09-10
120741,61-70,w,11,111,Bolonka Zwetna,NA,NA,NA,K,2014,m,schwarz/weiss,2014-05-10
120791,21-30,w,2,21,Chihuahua,NA,NA,NA,K,2014,m,weiss/braun,2014-07-10
120829,41-50,w,11,115,Malteser,NA,NA,NA,K,2014,m,weiss,2014-06-10
120895,21-30,w,11,115,Französische Bulldogge,NA,NA,NA,K,2014,w,schwarz/weiss,2014-01-10
120899,31-40,w,7,71,Bernhardiner,NA,NA,NA,I,2014,m,rot/weiss,2014-01-10
121006,61-70,w,7,72,Lagotto Romagnolo,NA,NA,NA,I,2014,m,weiss,2014-01-10
121062,51-60,w,8,82,Malteser,NA,NA,NA,K,2014,w,weiss,2014-02-10
121072,21-30,w,8,82,Mops,NA,NA,NA,K,2014,w,schwarz,2014-12-10
121125,21-30,m,11,115,Miniature Bull Terrier,NA,NA,NA,K,2014,m,gestromt,2014-04-10
121135,41-50,w,10,101,Flat Coated Retriever,NA,NA,NA,I,2014,m,schwarz,2014-11-10
121165,41-50,w,7,73,Bolonka Zwetna,NA,NA,NA,K,2014,m,braun/weiss,2014-03-10
121182,51-60,w,10,101,Lagotto Romagnolo,NA,NA,NA,I,2014,w,braun,2014-09-10
121216,51-60,m,7,73,Shetland Sheepdog,NA,NA,NA,K,2014,m,braun/weiss,2014-12-10
121223,41-50,w,10,102,Beagle,NA,NA,NA,K,2014,m,tricolor,2014-01-10
121225,51-60,w,11,119,Havaneser,NA,NA,NA,K,2014,w,schwarz/weiss,2014-01-10
121229,51-60,w,8,82,Goldendoodle,NA,NA,NA,I,2014,m,blondfarben,2014-05-10
121282,41-50,w,7,73,Lagotto Romagnolo,NA,NA,NA,I,2014,w,weiss,2014-06-10
121290,21-30,w,11,115,Mischling gross,NA,NA,NA,I,2014,w,braun gestromt,2014-04-10
121334,61-70,w,8,82,Malteser,NA,Havaneser,NA,K,2014,w,schwarz/weiss,2014-11-10
121434,61-70,m,9,92,Jack Russel Terrier,NA,NA,NA,K,2014,m,tricolor,2014-09-10
121455,21-30,w,11,111,Basenji,NA,NA,NA,K,2014,w,rot/weiss,2014-07-10
121474,41-50,w,9,92,Mischling gross,NA,NA,NA,I,2014,m,schwarz/weiss,2014-06-10
121476,41-50,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2014,w,schwarz/braun,2014-04-10
121517,21-30,w,11,115,Malteser,NA,NA,NA,K,2014,w,beige,2014-09-10
121522,11-20,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2014,m,schwarz/braun,2014-02-10
121523,41-50,w,1,11,Labradoodle,NA,Pudel,NA,I,2014,m,creme,2014-12-10
121528,41-50,w,4,42,Shih Tzu,NA,NA,NA,K,2014,w,weiss/braun,2014-07-10
121532,21-30,m,11,115,Cocker Spaniel,NA,NA,NA,K,2014,m,rot,2014-01-10
121536,41-50,w,6,61,Prager Rattler,NA,NA,NA,K,2014,m,braun,2014-05-10
121539,21-30,m,9,92,Entlebucher Sennenhund,Mischling,NA,NA,I,2014,m,tricolor,2014-06-10
121541,51-60,w,7,71,Bergamasker,NA,Belgischer Schäfer,NA,I,2014,m,grau,2014-04-10
121543,21-30,w,7,73,Continental Bulldog,NA,NA,NA,I,2014,m,gestromt,2014-10-10
121544,21-30,w,12,122,Pinscher,NA,NA,NA,K,2014,m,braun,2014-11-10
121545,41-50,m,8,81,Mittelpudel,NA,NA,NA,K,2014,m,apricot,2014-08-10
121549,51-60,m,9,92,Shih Tzu,NA,NA,NA,K,2014,w,schwarz/weiss,2014-02-10
121557,51-60,w,6,61,Yorkshire Terrier,NA,NA,NA,K,2014,w,tricolor,2014-01-10
121736,61-70,w,4,42,Yorkshire Terrier,NA,NA,NA,K,2014,m,braun/schwarz,2014-06-10
121746,41-50,m,11,115,Golden Retriever,NA,NA,NA,I,2014,m,golden,2014-10-10
121747,21-30,w,1,11,Bolonka Zwetna,NA,NA,NA,K,2014,m,choco,2014-11-10
121750,11-20,w,6,61,Yorkshire Terrier,NA,NA,NA,K,2014,w,schwarz/braun,2014-09-10
121799,41-50,w,2,21,Chihuahua,NA,NA,NA,K,2014,w,rot/weiss,2014-07-10
121859,31-40,w,5,51,Cocker Spaniel,Mischling,NA,NA,K,2014,m,grau/schwarz,2014-10-10
121883,21-30,w,7,73,Zwergpinscher,NA,Rehpinscher,NA,K,2014,w,schwarz/braun,2014-02-10
121994,41-50,w,4,41,Chihuahua,NA,NA,NA,K,2014,w,weiss,2014-10-10
122011,61-70,w,4,41,Labrador Retriever,NA,NA,NA,I,2014,m,gelb,2014-08-10
122026,41-50,m,5,51,Chihuahua,NA,NA,NA,K,2014,m,schwarz/braun,2014-01-10
122049,21-30,m,3,34,Labrador Retriever,NA,NA,NA,I,2014,m,braun,2014-01-10
122108,41-50,w,4,41,Zwergpinscher,NA,Rehpinscher,NA,K,2014,w,schwarz/braun,2014-07-10
122139,61-70,w,12,122,Yorkshire Terrier,NA,NA,NA,K,2014,m,black/tan,2014-01-10
122140,21-30,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2014,w,tricolor,2014-05-10
122160,21-30,w,3,34,Französische Bulldogge,NA,NA,NA,K,2014,m,braun/weiss,2014-04-10
122247,31-40,w,10,101,Miniature Australien Shepard,NA,NA,NA,K,2014,w,vierfarbig,2014-07-10
122250,31-40,m,10,101,Mischling gross,NA,NA,NA,I,2014,w,schwarz/braun,2014-01-10
122257,21-30,m,12,123,Beagle,NA,NA,NA,K,2014,m,tricolor,2014-01-10
122261,21-30,w,5,52,Welsh Corgi Pembroke,NA,NA,NA,K,2014,m,rot/weiss,2014-04-10
122290,31-40,w,3,34,Basset Hound,NA,NA,NA,I,2014,m,tricolor,2014-03-10
122291,31-40,w,6,63,Rhodesian Ridgeback,NA,NA,NA,I,2014,m,braun,2014-09-10
122310,41-50,w,12,121,Malteser,NA,NA,NA,K,2014,m,weiss,2014-12-10
122312,31-40,m,3,31,Mischling gross,NA,NA,NA,I,2014,w,braun/schwarz,2014-07-10
122313,21-30,w,9,91,Chihuahua,NA,NA,NA,K,2014,m,weiss,2014-01-10
